# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-06-25 19:59:27 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01570500 Susquehanna River at Harrisburg, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01570500
#            TS   parameter     Description
#        122065       00060     Discharge, cubic feet per second
#        122066       00065     Gage height, feet
#        122072       00045     Precipitation, total, inches
#        122073       00010     Temperature, water, degrees Celsius, WALNUT ST PIER
#        122074       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, WALNUT ST PIER
#        122075       00400     pH, water, unfiltered, field, standard units, WALNUT ST PIER
#        122076       00300     Dissolved oxygen, water, unfiltered, milligrams per liter, WALNUT ST PIER
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	122065_00060	122065_00060_cd	122066_00065	122066_00065_cd	122073_00010	122073_00010_cd	122074_00095	122074_00095_cd
USGS	01570500	2015-03-22 20:00	EDT	61200	A	6.22	A				
USGS	01570500	2015-03-22 20:30	EDT	61200	A	6.22	A				
USGS	01570500	2015-03-22 21:00	EDT	61000	A	6.21	A				
USGS	01570500	2015-03-22 21:30	EDT	60900	A	6.20	A				
USGS	01570500	2015-03-22 22:00	EDT	60900	A	6.20	A				
USGS	01570500	2015-03-22 22:30	EDT	60700	A	6.19	A				
USGS	01570500	2015-03-22 23:00	EDT	60500	A	6.18	A				
USGS	01570500	2015-03-22 23:30	EDT	60500	A	6.18	A				
USGS	01570500	2015-03-23 00:00	EDT	60100	A	6.16	A				
USGS	01570500	2015-03-23 00:30	EDT	60100	A	6.16	A				
USGS	01570500	2015-03-23 01:00	EDT	59900	A	6.15	A				
USGS	01570500	2015-03-23 01:30	EDT	59700	A	6.14	A				
USGS	01570500	2015-03-23 02:00	EDT	59700	A	6.14	A				
USGS	01570500	2015-03-23 02:30	EDT	59600	A	6.13	A				
USGS	01570500	2015-03-23 03:00	EDT	59400	A	6.12	A				
USGS	01570500	2015-03-23 03:30	EDT	59400	A	6.12	A				
USGS	01570500	2015-03-23 04:00	EDT	59200	A	6.11	A				
USGS	01570500	2015-03-23 04:30	EDT	59000	A	6.10	A				
USGS	01570500	2015-03-23 05:00	EDT	59000	A	6.10	A				
USGS	01570500	2015-03-23 05:30	EDT	58800	A	6.09	A				
USGS	01570500	2015-03-23 06:00	EDT	58800	A	6.09	A				
USGS	01570500	2015-03-23 06:30	EDT	58700	A	6.08	A				
USGS	01570500	2015-03-23 07:00	EDT	58500	A	6.07	A				
USGS	01570500	2015-03-23 07:30	EDT	58500	A	6.07	A				
USGS	01570500	2015-03-23 08:00	EDT	58500	A	6.07	A				
USGS	01570500	2015-03-23 08:30	EDT	58300	A	6.06	A				
USGS	01570500	2015-03-23 09:00	EDT	58300	A	6.06	A				
USGS	01570500	2015-03-23 09:30	EDT	57900	A	6.04	A				
USGS	01570500	2015-03-23 10:00	EDT	57900	A	6.04	A				
USGS	01570500	2015-03-23 10:30	EDT	57800	A	6.03	A				
USGS	01570500	2015-03-23 11:00	EDT	57800	A	6.03	A				
USGS	01570500	2015-03-23 11:30	EDT	57600	A	6.02	A				
USGS	01570500	2015-03-23 12:00	EDT	57400	A	6.01	A				
USGS	01570500	2015-03-23 12:30	EDT	57200	A	6.00	A				
USGS	01570500	2015-03-23 13:00	EDT	57000	A	5.99	A				
USGS	01570500	2015-03-23 13:30	EDT	57000	A	5.99	A				
USGS	01570500	2015-03-23 14:00	EDT	56900	A	5.98	A				
USGS	01570500	2015-03-23 14:30	EDT	56700	A	5.97	A				
USGS	01570500	2015-03-23 15:00	EDT	56500	A	5.96	A				
USGS	01570500	2015-03-23 15:30	EDT	56500	A	5.96	A				
USGS	01570500	2015-03-23 16:00	EDT	56300	A	5.95	A				
USGS	01570500	2015-03-23 16:30	EDT	56200	A	5.94	A				
USGS	01570500	2015-03-23 17:00	EDT	56200	A	5.94	A				
USGS	01570500	2015-03-23 17:30	EDT	56000	A	5.93	A				
USGS	01570500	2015-03-23 18:00	EDT	55800	A	5.92	A				
USGS	01570500	2015-03-23 18:30	EDT	55600	A	5.91	A				
USGS	01570500	2015-03-23 19:00	EDT	55600	A	5.91	A				
USGS	01570500	2015-03-23 19:30	EDT	55500	A	5.90	A				
USGS	01570500	2015-03-23 20:00	EDT	55300	A	5.89	A				
USGS	01570500	2015-03-23 20:30	EDT	55300	A	5.89	A				
USGS	01570500	2015-03-23 21:00	EDT	55100	A	5.88	A				
USGS	01570500	2015-03-23 21:30	EDT	55100	A	5.88	A				
USGS	01570500	2015-03-23 22:00	EDT	55000	A	5.87	A				
USGS	01570500	2015-03-23 22:30	EDT	54800	A	5.86	A				
USGS	01570500	2015-03-23 23:00	EDT	54800	A	5.86	A				
USGS	01570500	2015-03-23 23:30	EDT	54600	A	5.85	A				
USGS	01570500	2015-03-24 00:00	EDT	54400	A	5.84	A				
USGS	01570500	2015-03-24 00:30	EDT	54400	A	5.84	A				
USGS	01570500	2015-03-24 01:00	EDT	54300	A	5.83	A				
USGS	01570500	2015-03-24 01:30	EDT	54100	A	5.82	A				
USGS	01570500	2015-03-24 02:00	EDT	54100	A	5.82	A				
USGS	01570500	2015-03-24 02:30	EDT	53900	A	5.81	A				
USGS	01570500	2015-03-24 03:00	EDT	53900	A	5.81	A				
USGS	01570500	2015-03-24 03:30	EDT	53700	A	5.80	A				
USGS	01570500	2015-03-24 04:00	EDT	53500	A	5.79	A				
USGS	01570500	2015-03-24 04:30	EDT	53400	A	5.78	A				
USGS	01570500	2015-03-24 05:00	EDT	53400	A	5.78	A				
USGS	01570500	2015-03-24 05:30	EDT	53400	A	5.78	A				
USGS	01570500	2015-03-24 06:00	EDT	53200	A	5.77	A				
USGS	01570500	2015-03-24 06:30	EDT	53200	A	5.77	A				
USGS	01570500	2015-03-24 07:00	EDT	53000	A	5.76	A				
USGS	01570500	2015-03-24 07:30	EDT	53000	A	5.76	A				
USGS	01570500	2015-03-24 08:00	EDT	52800	A	5.75	A				
USGS	01570500	2015-03-24 08:30	EDT	52600	A	5.74	A				
USGS	01570500	2015-03-24 09:00	EDT	52600	A	5.74	A				
USGS	01570500	2015-03-24 09:30	EDT	52600	A	5.74	A				
USGS	01570500	2015-03-24 10:00	EDT	52400	A	5.73	A				
USGS	01570500	2015-03-24 10:30	EDT	52200	A	5.72	A				
USGS	01570500	2015-03-24 11:00	EDT	52200	A	5.72	A				
USGS	01570500	2015-03-24 11:30	EDT	52200	A	5.72	A				
USGS	01570500	2015-03-24 12:00	EDT	51900	A	5.71	A				
USGS	01570500	2015-03-24 12:30	EDT	51900	A	5.71	A				
USGS	01570500	2015-03-24 13:00	EDT	51700	A	5.70	A				
USGS	01570500	2015-03-24 13:30	EDT	51700	A	5.70	A				
USGS	01570500	2015-03-24 14:00	EDT	51700	A	5.70	A				
USGS	01570500	2015-03-24 14:30	EDT	51500	A	5.69	A				
USGS	01570500	2015-03-24 15:00	EDT	51500	A	5.69	A				
USGS	01570500	2015-03-24 15:30	EDT	51300	A	5.68	A				
USGS	01570500	2015-03-24 16:00	EDT	51300	A	5.68	A				
USGS	01570500	2015-03-24 16:30	EDT	51300	A	5.68	A				
USGS	01570500	2015-03-24 17:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 17:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 18:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 18:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 19:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 19:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 20:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 20:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 21:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 21:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 22:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 22:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 23:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-24 23:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 00:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 00:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 01:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 01:30	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 02:00	EDT	51100	A	5.67	A				
USGS	01570500	2015-03-25 02:30	EDT	50900	A	5.66	A				
USGS	01570500	2015-03-25 03:00	EDT	50900	A	5.66	A				
USGS	01570500	2015-03-25 03:30	EDT	50900	A	5.66	A				
USGS	01570500	2015-03-25 04:00	EDT	50700	A	5.65	A				
USGS	01570500	2015-03-25 04:30	EDT	50700	A	5.65	A				
USGS	01570500	2015-03-25 05:00	EDT	50700	A	5.65	A				
USGS	01570500	2015-03-25 05:30	EDT	50500	A	5.64	A				
USGS	01570500	2015-03-25 06:00	EDT	50500	A	5.64	A				
USGS	01570500	2015-03-25 06:30	EDT	50500	A	5.64	A				
USGS	01570500	2015-03-25 07:00	EDT	50200	A	5.63	A				
USGS	01570500	2015-03-25 07:30	EDT	50200	A	5.63	A				
USGS	01570500	2015-03-25 08:00	EDT	50000	A	5.62	A				
USGS	01570500	2015-03-25 08:30	EDT	50000	A	5.62	A				
USGS	01570500	2015-03-25 09:00	EDT	49800	A	5.61	A				
USGS	01570500	2015-03-25 09:30	EDT	49800	A	5.61	A				
USGS	01570500	2015-03-25 11:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-25 11:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-25 12:00	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-25 12:30	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-25 13:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-25 13:30	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-25 14:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-25 14:30	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-25 15:00	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-25 15:30	EDT	48500	A	5.55	A				
USGS	01570500	2015-03-25 16:00	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-25 16:30	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-25 17:00	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-25 17:30	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-25 18:00	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-25 18:30	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-25 19:00	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-25 19:30	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-25 20:00	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-25 20:30	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-25 21:00	EDT	47300	A	5.50	A				
USGS	01570500	2015-03-25 21:30	EDT	47300	A	5.50	A				
USGS	01570500	2015-03-25 22:00	EDT	47100	A	5.49	A				
USGS	01570500	2015-03-25 22:30	EDT	46900	A	5.48	A				
USGS	01570500	2015-03-25 23:00	EDT	46900	A	5.48	A				
USGS	01570500	2015-03-25 23:30	EDT	46900	A	5.48	A				
USGS	01570500	2015-03-26 00:00	EDT	46900	A	5.48	A				
USGS	01570500	2015-03-26 00:30	EDT	46600	A	5.47	A				
USGS	01570500	2015-03-26 01:00	EDT	46600	A	5.47	A				
USGS	01570500	2015-03-26 01:30	EDT	46600	A	5.47	A				
USGS	01570500	2015-03-26 02:00	EDT	46400	A	5.46	A				
USGS	01570500	2015-03-26 02:30	EDT	46400	A	5.46	A				
USGS	01570500	2015-03-26 03:00	EDT	46200	A	5.45	A				
USGS	01570500	2015-03-26 03:30	EDT	46200	A	5.45	A				
USGS	01570500	2015-03-26 04:00	EDT	46200	A	5.45	A				
USGS	01570500	2015-03-26 04:30	EDT	45900	A	5.44	A				
USGS	01570500	2015-03-26 05:00	EDT	45900	A	5.44	A				
USGS	01570500	2015-03-26 05:30	EDT	45700	A	5.43	A				
USGS	01570500	2015-03-26 06:00	EDT	45700	A	5.43	A				
USGS	01570500	2015-03-26 06:30	EDT	45700	A	5.43	A				
USGS	01570500	2015-03-26 07:00	EDT	45700	A	5.43	A				
USGS	01570500	2015-03-26 07:30	EDT	45400	A	5.42	A				
USGS	01570500	2015-03-26 08:00	EDT	45400	A	5.42	A				
USGS	01570500	2015-03-26 08:30	EDT	45200	A	5.41	A				
USGS	01570500	2015-03-26 09:00	EDT	45200	A	5.41	A				
USGS	01570500	2015-03-26 09:30	EDT	45200	A	5.41	A				
USGS	01570500	2015-03-26 10:00	EDT	45000	A	5.40	A				
USGS	01570500	2015-03-26 10:30	EDT	45000	A	5.40	A				
USGS	01570500	2015-03-26 11:00	EDT	44700	A	5.39	A				
USGS	01570500	2015-03-26 11:30	EDT	44700	A	5.39	A				
USGS	01570500	2015-03-26 12:00	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-26 12:30	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-26 13:00	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-26 13:30	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-26 14:00	EDT	44200	A	5.37	A				
USGS	01570500	2015-03-26 14:30	EDT	44200	A	5.37	A				
USGS	01570500	2015-03-26 15:00	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-26 15:30	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-26 16:00	EDT	43700	A	5.35	A				
USGS	01570500	2015-03-26 16:30	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-26 17:00	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-26 17:30	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-26 18:00	EDT	43700	A	5.35	A				
USGS	01570500	2015-03-26 18:30	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-26 19:00	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-26 19:30	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-26 20:00	EDT	43700	A	5.35	A				
USGS	01570500	2015-03-26 20:30	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-26 21:00	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-26 21:30	EDT	43200	A	5.33	A				
USGS	01570500	2015-03-26 22:00	EDT	43200	A	5.33	A				
USGS	01570500	2015-03-26 22:30	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-26 23:00	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-26 23:30	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-27 00:00	EDT	42700	A	5.31	A				
USGS	01570500	2015-03-27 00:30	EDT	42500	A	5.30	A				
USGS	01570500	2015-03-27 01:00	EDT	42500	A	5.30	A				
USGS	01570500	2015-03-27 01:30	EDT	42500	A	5.30	A				
USGS	01570500	2015-03-27 02:00	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-27 02:30	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-27 03:00	EDT	42000	A	5.28	A				
USGS	01570500	2015-03-27 03:30	EDT	42000	A	5.28	A				
USGS	01570500	2015-03-27 04:00	EDT	42000	A	5.28	A				
USGS	01570500	2015-03-27 04:30	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-27 05:00	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-27 05:30	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-27 06:00	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-27 06:30	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-27 07:00	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-27 07:30	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-27 08:00	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-27 08:30	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-27 09:00	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-27 09:30	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-27 10:00	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-27 10:30	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-27 11:00	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-27 11:30	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-27 12:00	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-27 12:30	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-27 13:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 13:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 14:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 14:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 15:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 15:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 16:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 16:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 17:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 17:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 18:00	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 18:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 19:00	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 19:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 20:00	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 20:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 21:00	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 21:30	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 22:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 22:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-27 23:00	EDT	40100	A	5.20	A				
USGS	01570500	2015-03-27 23:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 00:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 00:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 01:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 01:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 02:00	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 02:30	EDT	40300	A	5.21	A				
USGS	01570500	2015-03-28 03:00	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 03:30	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 04:00	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 04:30	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 05:00	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 05:30	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 06:00	EDT	40600	A	5.22	A				
USGS	01570500	2015-03-28 06:30	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-28 07:00	EDT	40800	A	5.23	A				
USGS	01570500	2015-03-28 07:30	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-28 08:00	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-28 08:30	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-28 09:00	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-28 09:30	EDT	41000	A	5.24	A				
USGS	01570500	2015-03-28 10:00	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-28 10:30	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-28 11:00	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-28 11:30	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-28 12:00	EDT	41300	A	5.25	A				
USGS	01570500	2015-03-28 12:30	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-28 13:00	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-28 13:30	EDT	41500	A	5.26	A				
USGS	01570500	2015-03-28 14:00	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-28 14:30	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-28 15:00	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-28 15:30	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-28 16:00	EDT	41700	A	5.27	A				
USGS	01570500	2015-03-28 16:30	EDT	42000	A	5.28	A				
USGS	01570500	2015-03-28 17:00	EDT	42000	A	5.28	A				
USGS	01570500	2015-03-28 17:30	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-28 18:00	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-28 18:30	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-28 19:00	EDT	42200	A	5.29	A				
USGS	01570500	2015-03-28 19:30	EDT	42500	A	5.30	A				
USGS	01570500	2015-03-28 20:00	EDT	42500	A	5.30	A				
USGS	01570500	2015-03-28 20:30	EDT	42700	A	5.31	A				
USGS	01570500	2015-03-28 21:00	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-28 21:30	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-28 22:00	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-28 22:30	EDT	43000	A	5.32	A				
USGS	01570500	2015-03-28 23:00	EDT	43200	A	5.33	A				
USGS	01570500	2015-03-28 23:30	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-29 00:00	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-29 00:30	EDT	43500	A	5.34	A				
USGS	01570500	2015-03-29 01:00	EDT	43700	A	5.35	A				
USGS	01570500	2015-03-29 01:30	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-29 02:00	EDT	44000	A	5.36	A				
USGS	01570500	2015-03-29 02:30	EDT	44200	A	5.37	A				
USGS	01570500	2015-03-29 03:00	EDT	44200	A	5.37	A				
USGS	01570500	2015-03-29 03:30	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-29 04:00	EDT	44500	A	5.38	A				
USGS	01570500	2015-03-29 04:30	EDT	44700	A	5.39	A				
USGS	01570500	2015-03-29 05:00	EDT	45000	A	5.40	A				
USGS	01570500	2015-03-29 05:30	EDT	45000	A	5.40	A				
USGS	01570500	2015-03-29 06:00	EDT	45200	A	5.41	A				
USGS	01570500	2015-03-29 06:30	EDT	45200	A	5.41	A				
USGS	01570500	2015-03-29 07:00	EDT	45400	A	5.42	A				
USGS	01570500	2015-03-29 07:30	EDT	45700	A	5.43	A				
USGS	01570500	2015-03-29 08:00	EDT	45900	A	5.44	A				
USGS	01570500	2015-03-29 08:30	EDT	46200	A	5.45	A				
USGS	01570500	2015-03-29 09:00	EDT	46400	A	5.46	A				
USGS	01570500	2015-03-29 09:30	EDT	46400	A	5.46	A				
USGS	01570500	2015-03-29 10:00	EDT	46600	A	5.47	A				
USGS	01570500	2015-03-29 10:30	EDT	46900	A	5.48	A				
USGS	01570500	2015-03-29 11:00	EDT	47100	A	5.49	A				
USGS	01570500	2015-03-29 11:30	EDT	47100	A	5.49	A				
USGS	01570500	2015-03-29 12:00	EDT	47300	A	5.50	A				
USGS	01570500	2015-03-29 12:30	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-29 13:00	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-29 13:30	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-29 14:00	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-29 14:30	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-29 15:00	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-29 15:30	EDT	48500	A	5.55	A				
USGS	01570500	2015-03-29 16:00	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-29 16:30	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-29 17:00	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-29 17:30	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-29 18:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-29 18:30	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-29 19:00	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-29 19:30	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-29 20:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 20:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 21:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 21:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 22:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 22:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 23:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-29 23:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 00:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 00:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 01:00	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 01:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 02:00	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-30 02:30	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-30 03:00	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-30 03:30	EDT	49400	A	5.59	A				
USGS	01570500	2015-03-30 04:00	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-30 04:30	EDT	49100	A	5.58	A				
USGS	01570500	2015-03-30 05:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-30 05:30	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-30 06:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-30 06:30	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-30 07:00	EDT	48900	A	5.57	A				
USGS	01570500	2015-03-30 07:30	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-30 08:00	EDT	48700	A	5.56	A				
USGS	01570500	2015-03-30 08:30	EDT	48500	A	5.55	A				
USGS	01570500	2015-03-30 09:00	EDT	48500	A	5.55	A				
USGS	01570500	2015-03-30 09:30	EDT	48500	A	5.55	A				
USGS	01570500	2015-03-30 10:00	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-30 10:30	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-30 11:00	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-30 11:30	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-30 12:00	EDT	48200	A	5.54	A				
USGS	01570500	2015-03-30 12:30	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-30 13:00	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-30 13:30	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-30 14:00	EDT	48000	A	5.53	A				
USGS	01570500	2015-03-30 14:30	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-30 15:00	EDT	47800	A	5.52	A				
USGS	01570500	2015-03-30 15:30	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-30 16:00	EDT	47500	A	5.51	A				
USGS	01570500	2015-03-30 16:30	EDT	47300	A	5.50	A				
USGS	01570500	2015-03-30 17:00	EDT	47300	A	5.50	A				
USGS	01570500	2015-03-30 17:30	EDT	47500	A	5.51	A				
